timestamp,task1_state,task2_state,task3_state,task9_state,debug_value
2025-03-20 00:00:18.082000,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,74.31
2025-03-20 00:00:18.082490,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,74.31
2025-03-20 00:00:18.082650,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,74.06
2025-03-20 00:00:18.082810,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,74.06
2025-03-20 00:00:18.082950,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,73.80
2025-03-20 00:00:18.083270,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,73.80
2025-03-20 00:00:18.083410,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,73.54
2025-03-20 00:00:18.084110,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,73.54
2025-03-20 00:00:18.084260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,73.29
2025-03-20 00:00:18.084750,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,73.29
2025-03-20 00:00:18.084890,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,73.03
2025-03-20 00:00:18.085040,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,73.03
2025-03-20 00:00:18.085190,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,72.77
2025-03-20 00:00:18.085520,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,72.77
2025-03-20 00:00:18.085660,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,72.51
2025-03-20 00:00:18.086310,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,72.51
2025-03-20 00:00:18.086450,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,72.26
2025-03-20 00:00:18.086980,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,72.26
2025-03-20 00:00:18.087120,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,72.00
2025-03-20 00:00:18.087250,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,72.00
2025-03-20 00:00:18.087390,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,71.74
2025-03-20 00:00:18.087740,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,71.74
2025-03-20 00:00:18.087890,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,71.49
2025-03-20 00:00:18.088510,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,71.49
2025-03-20 00:00:18.088650,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,71.23
2025-03-20 00:00:18.089220,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,71.23
2025-03-20 00:00:18.089360,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,70.97
2025-03-20 00:00:18.089470,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,70.97
2025-03-20 00:00:18.089610,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,70.71
2025-03-20 00:00:18.089890,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,70.71
2025-03-20 00:00:18.090070,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,70.46
2025-03-20 00:00:18.090300,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,70.46
2025-03-20 00:00:18.090680,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,70.46
2025-03-20 00:00:18.090840,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,70.20
2025-03-20 00:00:18.091370,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,70.20
2025-03-20 00:00:18.091520,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,69.94
2025-03-20 00:00:18.091630,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,69.94
2025-03-20 00:00:18.091780,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,69.69
2025-03-20 00:00:18.190010,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,10.29
2025-03-20 00:00:18.190120,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,10.29
2025-03-20 00:00:18.196580,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,12.34
2025-03-20 00:00:18.197410,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,11.83
2025-03-20 00:00:18.197560,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,11.83
2025-03-20 00:00:18.197700,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,11.57
2025-03-20 00:00:18.198090,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,11.57
2025-03-20 00:00:18.198220,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,11.31
2025-03-20 00:00:18.198330,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,11.31
2025-03-20 00:00:18.198460,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,11.06
2025-03-20 00:00:18.198690,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,11.06
2025-03-20 00:00:18.198820,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,10.80
2025-03-20 00:00:18.199340,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,10.80
2025-03-20 00:00:18.199490,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,10.54
2025-03-20 00:00:18.199870,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,10.54
2025-03-20 00:00:18.200270,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,10.03
2025-03-20 00:00:18.200460,TaskState.Running,TaskState.Ready,TaskState.Blocked,TaskState.Ready,10.03
2025-03-20 00:00:18.200580,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,9.77
2025-03-20 00:00:18.200720,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,9.77
2025-03-20 00:00:18.201110,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,9.77
2025-03-20 00:00:18.201260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,9.51
2025-03-20 00:00:18.201610,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,9.51
2025-03-20 00:00:18.201740,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,9.26
2025-03-20 00:00:18.201860,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,9.26
2025-03-20 00:00:18.201990,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,9.00
2025-03-20 00:00:18.202220,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,9.00
2025-03-20 00:00:18.202370,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,8.74
2025-03-20 00:00:18.202880,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,8.74
2025-03-20 00:00:18.203020,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,8.49
2025-03-20 00:00:18.203380,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,8.49
2025-03-20 00:00:18.203530,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,8.23
2025-03-20 00:00:18.203630,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,8.23
2025-03-20 00:00:18.203780,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,7.97
2025-03-20 00:00:18.204000,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,7.97
2025-03-20 00:00:18.301010,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-50.14
2025-03-20 00:00:18.303550,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-51.94
2025-03-20 00:00:18.303890,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-51.94
2025-03-20 00:00:18.304020,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-52.20
2025-03-20 00:00:18.304440,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-52.20
2025-03-20 00:00:18.304590,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-52.46
2025-03-20 00:00:18.304690,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-52.46
2025-03-20 00:00:18.304840,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-52.71
2025-03-20 00:00:18.305000,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-52.71
2025-03-20 00:00:18.305130,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-52.97
2025-03-20 00:00:18.305610,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-52.97
2025-03-20 00:00:18.305760,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-53.23
2025-03-20 00:00:18.306120,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-53.23
2025-03-20 00:00:18.306260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-53.49
2025-03-20 00:00:18.306370,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-53.49
2025-03-20 00:00:18.306510,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-53.74
2025-03-20 00:00:18.306690,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-53.74
2025-03-20 00:00:18.306830,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-54.00
2025-03-20 00:00:18.307300,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-54.00
2025-03-20 00:00:18.307450,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-54.26
2025-03-20 00:00:18.307810,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-54.26
2025-03-20 00:00:18.307960,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-54.51
2025-03-20 00:00:18.308070,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-54.51
2025-03-20 00:00:18.308190,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-54.77
2025-03-20 00:00:18.308370,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-54.77
2025-03-20 00:00:18.308510,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-55.03
2025-03-20 00:00:18.308990,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-55.03
2025-03-20 00:00:18.309120,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-55.29
2025-03-20 00:00:18.309460,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-55.29
2025-03-20 00:00:18.309600,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-55.54
2025-03-20 00:00:18.309710,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-55.54
2025-03-20 00:00:18.309860,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-55.80
2025-03-20 00:00:18.310030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-55.80
2025-03-20 00:00:18.310130,TaskState.Running,TaskState.Ready,TaskState.Blocked,TaskState.Ready,-55.80
2025-03-20 00:00:18.310280,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-56.06
2025-03-20 00:00:18.310510,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-56.06
2025-03-20 00:00:18.310670,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-56.06
2025-03-20 00:00:18.310820,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-56.31
2025-03-20 00:00:18.311150,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-56.31
2025-03-20 00:00:18.311280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-56.57
2025-03-20 00:00:18.311390,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-56.57
2025-03-20 00:00:18.311520,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-56.83
2025-03-20 00:00:18.311740,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-56.83
2025-03-20 00:00:18.311870,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-57.09
2025-03-20 00:00:18.312330,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-57.09
2025-03-20 00:00:18.312470,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-57.34
2025-03-20 00:00:18.312840,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-57.34
2025-03-20 00:00:18.313000,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-57.60
2025-03-20 00:00:18.313100,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-57.60
2025-03-20 00:00:18.313250,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-57.86
2025-03-20 00:00:18.313430,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-57.86
2025-03-20 00:00:18.313560,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-58.11
2025-03-20 00:00:18.314010,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-58.11
2025-03-20 00:00:18.314150,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-58.37
2025-03-20 00:00:18.314560,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-58.37
2025-03-20 00:00:18.314710,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-58.63
2025-03-20 00:00:18.314820,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-58.63
2025-03-20 00:00:18.314960,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-58.89
2025-03-20 00:00:18.315090,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-58.89
2025-03-20 00:00:18.315240,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-59.14
2025-03-20 00:00:18.315690,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-59.14
2025-03-20 00:00:18.315840,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-59.40
2025-03-20 00:00:18.316240,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-59.40
2025-03-20 00:00:18.316370,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-59.66
2025-03-20 00:00:18.316480,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-59.66
2025-03-20 00:00:18.316620,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-59.91
2025-03-20 00:00:18.479780,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-97.46
2025-03-20 00:00:18.479780,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-97.46
2025-03-20 00:00:18.479780,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-97.46
2025-03-20 00:00:18.479780,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-97.46
2025-03-20 00:00:18.479780,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-97.46
2025-03-20 00:00:18.482110,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-97.20
2025-03-20 00:00:18.482280,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-97.20
2025-03-20 00:00:18.482420,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-96.94
2025-03-20 00:00:18.483730,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-96.94
2025-03-20 00:00:18.483880,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-96.69
2025-03-20 00:00:18.484750,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-96.69
2025-03-20 00:00:18.484900,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-96.43
2025-03-20 00:00:18.486860,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-96.43
2025-03-20 00:00:18.487010,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-96.17
2025-03-20 00:00:18.489950,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-96.17
2025-03-20 00:00:18.490130,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-95.91
2025-03-20 00:00:18.490380,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-95.91
2025-03-20 00:00:18.491760,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-95.91
2025-03-20 00:00:18.491910,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-95.66
2025-03-20 00:00:18.493100,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-95.66
2025-03-20 00:00:18.493260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-95.40
2025-03-20 00:00:18.496220,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-95.40
2025-03-20 00:00:18.496370,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-95.14
2025-03-20 00:00:18.500030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-95.14
2025-03-20 00:00:18.500270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-95.14
2025-03-20 00:00:18.501080,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-95.14
2025-03-20 00:00:18.501230,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.89
2025-03-20 00:00:18.504410,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-94.89
2025-03-20 00:00:18.504570,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.63
2025-03-20 00:00:18.507200,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-94.63
2025-03-20 00:00:18.507340,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.37
2025-03-20 00:00:18.510030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.37
2025-03-20 00:00:18.510270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.37
2025-03-20 00:00:18.516190,TaskState.Running,TaskState.Blocked,TaskState.Blocked,TaskState.Ready,-94.37
2025-03-20 00:00:18.516340,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.520030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.520270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.530030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.530270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.540030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.540280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.550030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.550270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.560040,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.560270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.570030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.570270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.580030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.580280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.590030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.590270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.600030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.607660,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.610040,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.618290,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.620030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.628940,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.630030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.630280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.640030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.640250,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.650030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.650260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.660030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.660260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.670030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.670260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.680030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.680260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.690030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.690260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.700030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.700260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.710030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.710260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.720030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.720260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.730030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.730260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.740030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.740260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.750030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.750260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.760030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.760260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.770030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.770260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.780030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.780250,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.790030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.790260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Blocked,-94.11
2025-03-20 00:00:18.800040,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.800260,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.810040,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.810270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.820030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.820270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.830030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.830280,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
2025-03-20 00:00:18.840030,TaskState.Suspended,TaskState.Running,TaskState.Blocked,TaskState.Ready,-94.11
2025-03-20 00:00:18.840270,TaskState.Suspended,TaskState.Blocked,TaskState.Blocked,TaskState.Running,-94.11
