950.90,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
960.90,▶️,⏸️,⏸️,⏸️,⏸️,1.20
DAT
961.98,⏹️,▶️,⏸️,⏸️,⏸️,1.20
DAT
965.93,⏹️,⏹️,▶️,⏸️,⏸️,1.20
DAT
974.91,⏹️,⏹️,⏹️,▶️,⏸️,1.20
DAT
982.94,⏹️,⏹️,⏹️,⏹️,▶️,1.20
DAT
986.98,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
990.90,▶️,⏸️,⏹️,⏹️,⏹️,1.20
DAT
991.98,⏹️,▶️,⏹️,⏹️,⏹️,1.20
DAT
995.93,⏹️,⏹️,⏹️,⏹️,⏹️,1.20
DAT
1000.90,⏹️,⏹️,⏸️,⏸️,⏸️,1.20
DAT
1000.90,⏹️,⏹️,⏸️,⏸️,⏸️,1.20
DAT
1000.91,⏹️,⏹️,⏸️,⏸️,⏸️,1.20
